29.25085
33699.863
0.32125434
1.5934082e-08
7.412741e-10
3.8021317e-10
0.0057191625
2.8100532e-08
1.0550466e-10
2.7979368e-09
1.5460646e-05
2.0099858e-08
1.523815e-09
1.3852774e-05
1.10315586e-13
